Time,Load
20240214 21:00,58282.46
20240214 21:30,58309.24
20240214 22:00,57837.6
20240214 22:30,56617.2
20240214 23:00,68393.26
20240214 23:30,68706.46
20240215 00:00,66914.06
20240215 00:30,63236.26
20240215 01:00,72230.33
20240215 01:30,74135.67
20240215 02:00,75600.42
20240215 02:30,77130.08
20240215 03:00,78477.33
20240215 03:30,78478.9
20240215 04:00,78814.18
20240215 04:30,78148.47
20240215 05:00,76238.18
20240215 05:30,73728.36
20240215 06:00,69940.56
20240215 06:30,65192.03
20240215 07:00,47572.53
20240215 07:30,41735.33
20240215 08:00,38984.42
20240215 08:30,37181.68
20240215 09:00,36736.28
20240215 09:30,37633.41
20240215 10:00,37227.07
20240215 10:30,35080.3
20240215 11:00,33073.1
20240215 11:30,31078.71
20240215 12:00,28545.29
20240215 12:30,24891.81
20240215 13:00,22079.07
20240215 13:30,21283.4
20240215 14:00,19587.2
20240215 14:30,19461.23
20240215 15:00,18637.13
20240215 15:30,18272.6
20240215 16:00,20009.89
20240215 16:30,26128.81
20240215 17:00,33339.76
20240215 17:30,38323.05
20240215 18:00,41711.42
20240215 18:30,44148.01
20240215 19:00,45445.65
20240215 19:30,46165.68
20240215 20:00,47438.83
20240215 20:30,48359.96
20240215 21:00,48991.22
20240215 21:30,48659.1
20240215 22:00,47934.49
20240215 22:30,46808.4
20240215 23:00,59015.9
20240215 23:30,59109.8
20240216 00:00,56830.6
20240216 00:30,52601.06
20240216 01:00,60873.21
20240216 01:30,62423.36
20240216 02:00,63998.83
20240216 02:30,65584.62
20240216 03:00,67354.86
20240216 03:30,67758.61
20240216 04:00,68082.5
20240216 04:30,67144.06
20240216 05:00,64638.59
20240216 05:30,61681.76
20240216 06:00,57982.97
20240216 06:30,53718.17
20240216 07:00,40290.36
20240216 07:30,36769.21
20240216 08:00,35977.05
20240216 08:30,38097.66
20240216 09:00,40399.69
20240216 09:30,41193.42
20240216 10:00,40039.23
20240216 10:30,38663.57
20240216 11:00,35578.22
20240216 11:30,32934.52
20240216 12:00,30301.68
20240216 12:30,27196.62
20240216 13:00,24993.74
20240216 13:30,22212.85
20240216 14:00,21020.73
20240216 14:30,20130.23
20240216 15:00,18690.3
20240216 15:30,19000.99
20240216 16:00,22713.15
20240216 16:30,28468.62
20240216 17:00,35667.1
20240216 17:30,41275.49
20240216 18:00,45227.62
20240216 18:30,48581.23
20240216 19:00,51058.65
20240216 19:30,52726.53
20240216 20:00,54810.22
20240216 20:30,56674.1
20240216 21:00,58130.17
20240216 21:30,58717.62
20240216 22:00,58463.39
20240216 22:30,57808.52
20240216 23:00,70006.01
20240216 23:30,70700.55
20240217 00:00,69196.29
20240217 00:30,65633.07
20240217 01:00,73829.71
20240217 01:30,75973.02
20240217 02:00,78274.88
20240217 02:30,79879.73
20240217 03:00,81367.5
20240217 03:30,81118.38
20240217 04:00,80369.72
20240217 04:30,78323.64
20240217 05:00,74347.58
20240217 05:30,69013.88
20240217 06:00,62899.15
20240217 06:30,59386.4
20240217 07:00,49399.75
20240217 07:30,48442.28
20240217 08:00,47908.09
20240217 08:30,47229.24
20240217 09:00,47411.58
20240217 09:30,47157.71
20240217 10:00,47240.06
20240217 10:30,45604.82
20240217 11:00,44928.05
20240217 11:30,44543.86
20240217 12:00,43886.02
20240217 12:30,42811.44
20240217 13:00,40714.65
20240217 13:30,38466.65
20240217 14:00,35688.7
20240217 14:30,34452.98
20240217 15:00,34368.02
20240217 15:30,34853.71
20240217 16:00,37020.09
20240217 16:30,41963.39
20240217 17:00,49079.34
20240217 17:30,54530.84
20240217 18:00,57962.05
20240217 18:30,60347.16
20240217 19:00,61510.42
20240217 19:30,62132.6
20240217 20:00,63039.43
20240217 20:30,63753.21
20240217 21:00,64262.07
20240217 21:30,63500.61
20240217 22:00,62036.15
20240217 22:30,60222.5
20240217 23:00,71893.92
20240217 23:30,72211.74
20240218 00:00,69968.42
20240218 00:30,65639.42
20240218 01:00,73569.12
20240218 01:30,74339.88
20240218 02:00,74956.84
20240218 02:30,75682.47
20240218 03:00,76490.03
20240218 03:30,75780.09
20240218 04:00,74737.45
20240218 04:30,72287.2
20240218 05:00,67622.53
20240218 05:30,61391.7
20240218 06:00,53631.84
20240218 06:30,48224.93
20240218 07:00,38692.26
20240218 07:30,38650.32
20240218 08:00,40982.76
20240218 08:30,43363.81
20240218 09:00,46347.03
20240218 09:30,45269.72
20240218 10:00,46010.96
20240218 10:30,45370.45
20240218 11:00,42320.54
20240218 11:30,39421.59
20240218 12:00,36046.12
20240218 12:30,34335.07
20240218 13:00,32448.7
20240218 13:30,30806.98
20240218 14:00,29449.01
20240218 14:30,25320.69
20240218 15:00,23407.58
20240218 15:30,22144.91
20240218 16:00,21826.58
20240218 16:30,26678.99
20240218 17:00,35309.31
20240218 17:30,41644.08
20240218 18:00,45226.11
20240218 18:30,47388.92
20240218 19:00,48453.08
20240218 19:30,49208.5
20240218 20:00,50156.29
20240218 20:30,51017
20240218 21:00,51820.03
20240218 21:30,51227.18
20240218 22:00,50520.56
20240218 22:30,49347.73
20240218 23:00,62045.21
20240218 23:30,62452.8
20240219 00:00,60637.54
20240219 00:30,56704.12
20240219 01:00,65524.91
20240219 01:30,66817.58
20240219 02:00,68265.78
20240219 02:30,69585.24
20240219 03:00,70577.13
20240219 03:30,69918.54
20240219 04:00,69396.66
20240219 04:30,67329.57
20240219 05:00,63413.99
20240219 05:30,58988.25
20240219 06:00,54035.5
20240219 06:30,51864.64
20240219 07:00,43383.92
20240219 07:30,40369.07
20240219 08:00,38670.7
20240219 08:30,35807.29
20240219 09:00,36070.75
20240219 09:30,35040.7
20240219 10:00,32164.73
20240219 10:30,32179.07
20240219 11:00,32504.53
20240219 11:30,35347.64
20240219 12:00,31976.64
20240219 12:30,30380.83
20240219 13:00,29564.69
20240219 13:30,28995.46
20240219 14:00,28677.32
20240219 14:30,28101.18
20240219 15:00,27824.71
20240219 15:30,28078.47
20240219 16:00,29404.38
20240219 16:30,34231.33
20240219 17:00,40889.6
20240219 17:30,45745.03
20240219 18:00,49264.06
20240219 18:30,51684.19
20240219 19:00,52715.29
20240219 19:30,53109.27
20240219 20:00,53453.64
20240219 20:30,54001.44
20240219 21:00,54090.7
20240219 21:30,53068.04
20240219 22:00,51655.23
20240219 22:30,49823.89
20240219 23:00,61886.79
20240219 23:30,61990.51
20240220 00:00,59214.37
20240220 00:30,54529.23
20240220 01:00,62500.06
20240220 01:30,63283.03
20240220 02:00,63709.18
20240220 02:30,64613.77
20240220 03:00,65306.63
20240220 03:30,64326.93
20240220 04:00,63219.41
20240220 04:30,60284.5
20240220 05:00,55726.15
20240220 05:30,50530.89
20240220 06:00,45640.46
20240220 06:30,42078.84
20240220 07:00,34621.98
20240220 07:30,32193.9
20240220 08:00,30315.86
20240220 08:30,29112.69
20240220 09:00,30161.7
20240220 09:30,33658.81
20240220 10:00,36184.79
20240220 10:30,34362.98
20240220 11:00,31718.22
20240220 11:30,29904.04
20240220 12:00,27810.38
20240220 12:30,25369.69
20240220 13:00,22586.7
20240220 13:30,18951.08
20240220 14:00,18688.38
20240220 14:30,17969.36
20240220 15:00,17537.14
20240220 15:30,18545.86
20240220 16:00,19686.13
20240220 16:30,22890.65
20240220 17:00,28441.08
20240220 17:30,32378.86
20240220 18:00,34932.07
20240220 18:30,36864.05
20240220 19:00,37688.44
20240220 19:30,37960.48
20240220 20:00,38467.21
20240220 20:30,39068.08
20240220 21:00,39704.92
20240220 21:30,39857
20240220 22:00,40117.93
20240220 22:30,39748.68
20240220 23:00,53942.12
20240220 23:30,54616.71
20240221 00:00,52817.79
20240221 00:30,48826.23
20240221 01:00,58013.9
20240221 01:30,59554.36
20240221 02:00,61050.97
20240221 02:30,62884.91
20240221 03:00,64797.99
20240221 03:30,64980.38
20240221 04:00,65401.75
20240221 04:30,64232.99
20240221 05:00,61127.02
20240221 05:30,56993.42
20240221 06:00,52228.27
20240221 06:30,49326.8
20240221 07:00,42269.92
20240221 07:30,41768
20240221 08:00,41083.59
20240221 08:30,40038.44
20240221 09:00,39338.75
20240221 09:30,38705
20240221 10:00,37467.24
20240221 10:30,36857.26
20240221 11:00,36995.7
20240221 11:30,37840.44
20240221 12:00,38147.2
20240221 12:30,37433.29
20240221 13:00,37195.81
20240221 13:30,37022
20240221 14:00,38827.49
20240221 14:30,40311.13
20240221 15:00,40703.29
20240221 15:30,41762.92
20240221 16:00,43766.96
20240221 16:30,48704.55
20240221 17:00,54716.41
20240221 17:30,59674.87
20240221 18:00,63488.79
20240221 18:30,66374.8
20240221 19:00,67669.14
20240221 19:30,67993.43
20240221 20:00,68421.01
20240221 20:30,68862.51
20240221 21:00,68811.83
20240221 21:30,67218.36
20240221 22:00,65525.52
20240221 22:30,62997.11
20240221 23:00,74054.85
20240221 23:30,74468.09
20240222 00:00,72721.05
20240222 00:30,68397.4
20240222 01:00,76450.86
20240222 01:30,77443.43
20240222 02:00,78842.47
20240222 02:30,79415.68
20240222 03:00,80248.32
20240222 03:30,79601.38
20240222 04:00,79367.84
20240222 04:30,78247.42
20240222 05:00,75331.82
20240222 05:30,72051.01
20240222 06:00,67771.61
20240222 06:30,65785.64
20240222 07:00,56798.73
20240222 07:30,55218.53
20240222 08:00,51088.01
20240222 08:30,47602.76
20240222 09:00,45177.05
20240222 09:30,45224.31
20240222 10:00,43573.22
20240222 10:30,42740.43
20240222 11:00,43869.88
20240222 11:30,44368.15
20240222 12:00,45411.62
20240222 12:30,44380.63
20240222 13:00,44151.87
20240222 13:30,43820.77
20240222 14:00,43754.16
20240222 14:30,44477.47
20240222 15:00,46932.44
20240222 15:30,49077.92
20240222 16:00,51952.58
20240222 16:30,56958.4
20240222 17:00,64701.28
20240222 17:30,70541.19
20240222 18:00,75030.18
20240222 18:30,78278.5
20240222 19:00,80130.18
20240222 19:30,81110.32
20240222 20:00,82486.52
20240222 20:30,83432.49
20240222 21:00,83968.13
20240222 21:30,82890.48
20240222 22:00,81299.11
20240222 22:30,78775.26
20240222 23:00,91080.33
20240222 23:30,92281.18
20240223 00:00,91435.83
20240223 00:30,88070.6
20240223 01:00,96624.27
20240223 01:30,96667.15
20240223 02:00,97214.51
20240223 02:30,96606.9
20240223 03:00,95572.12
20240223 03:30,92880.11
20240223 04:00,90596.17
20240223 04:30,87284.31
20240223 05:00,82588.5
20240223 05:30,77637.45
20240223 06:00,70831.09
20240223 06:30,68196.32
20240223 07:00,60068.07
20240223 07:30,63146.3
20240223 08:00,65205.11
20240223 08:30,65588.75
20240223 09:00,65279.26
20240223 09:30,64121.6
20240223 10:00,63791.7
20240223 10:30,64140.37
20240223 11:00,63549.6
20240223 11:30,64303.91
20240223 12:00,65323.67
20240223 12:30,64366.06
20240223 13:00,63619.99
20240223 13:30,63158.94
20240223 14:00,63472.21
20240223 14:30,63740.63
20240223 15:00,64933.92
20240223 15:30,67390.48
20240223 16:00,71098.91
20240223 16:30,75678.44
20240223 17:00,82863.48
20240223 17:30,87797.97
20240223 18:00,91179.61
20240223 18:30,93361.13
20240223 19:00,94319.55
20240223 19:30,94519.57
20240223 20:00,95108.28
20240223 20:30,95768.37
20240223 21:00,95735.72
20240223 21:30,94312.69
20240223 22:00,91728.44
20240223 22:30,88178.46
20240223 23:00,99426.61
20240223 23:30,99820.13
20240224 00:00,98263.46
20240224 00:30,94899.54
20240224 01:00,103538.74
20240224 01:30,103559.83
20240224 02:00,103529.47
20240224 02:30,102315.08
20240224 03:00,100638.36
20240224 03:30,97541.83
20240224 04:00,94672.99
20240224 04:30,90476.56
20240224 05:00,85497.4
20240224 05:30,80905.95
20240224 06:00,75743.6
20240224 06:30,70744.11
20240224 07:00,56666.55
20240224 07:30,55807.38
20240224 08:00,58273.15
20240224 08:30,60527.73
20240224 09:00,60456.41
20240224 09:30,59732.79
20240224 10:00,57638.63
20240224 10:30,54545.25
20240224 11:00,51850.36
20240224 11:30,49665.11
20240224 12:00,46874.74
20240224 12:30,42832.71
20240224 13:00,39446.77
20240224 13:30,36767.31
20240224 14:00,34270.24
20240224 14:30,31346.14
20240224 15:00,30587.39
20240224 15:30,30337.62
20240224 16:00,32793.61
20240224 16:30,37976.08
20240224 17:00,46469.93
20240224 17:30,54901.69
20240224 18:00,59983.74
20240224 18:30,64271.22
20240224 19:00,67012.53
20240224 19:30,69434.49
20240224 20:00,71957.75
20240224 20:30,74263.76
20240224 21:00,76116.63
20240224 21:30,76385.07
20240224 22:00,75715.68
20240224 22:30,74297.76
20240224 23:00,86865.67
20240224 23:30,88415.17
20240225 00:00,87672.56
20240225 00:30,84956.02
20240225 01:00,94188.08
20240225 01:30,94983.93
20240225 02:00,95464.83
20240225 02:30,94513.6
20240225 03:00,93456.88
20240225 03:30,90617.88
20240225 04:00,87566.26
20240225 04:30,83161.89
20240225 05:00,77186.68
20240225 05:30,70848.92
20240225 06:00,63831.41
20240225 06:30,60331.45
20240225 07:00,52886.94
20240225 07:30,54620.11
20240225 08:00,58810.27
20240225 08:30,60598.26
20240225 09:00,61578.38
20240225 09:30,62339.82
20240225 10:00,61861.45
20240225 10:30,62758.35
20240225 11:00,63726.81
20240225 11:30,65067.83
20240225 12:00,66459.4
20240225 12:30,65561.56
20240225 13:00,64251.42
20240225 13:30,64076.16
20240225 14:00,64576.6
20240225 14:30,64730.3
20240225 15:00,64672.12
20240225 15:30,64468.06
20240225 16:00,67006.75
20240225 16:30,72626.03
20240225 17:00,82054.49
20240225 17:30,88662.71
20240225 18:00,92087.18
20240225 18:30,93539.43
20240225 19:00,93797.17
20240225 19:30,93491.43
20240225 20:00,93723.03
20240225 20:30,93679.8
20240225 21:00,93104.77
20240225 21:30,90320.35
20240225 22:00,86710.53
20240225 22:30,82264.24
20240225 23:00,91564.4
20240225 23:30,90796.63
20240226 00:00,88635.62
20240226 00:30,84528.91
20240226 01:00,92346.46
20240226 01:30,91821.97
20240226 02:00,91707.5
20240226 02:30,90845.83
20240226 03:00,89772.54
20240226 03:30,87315.69
20240226 04:00,85628.14
20240226 04:30,83440.05
20240226 05:00,81151.53
20240226 05:30,79433.83
20240226 06:00,77072.02
20240226 06:30,73368.39
20240226 07:00,58155.19
20240226 07:30,51414
20240226 08:00,49215.5
20240226 08:30,50175.29
20240226 09:00,50229.49
20240226 09:30,49195.82
20240226 10:00,47326.12
20240226 10:30,44995.15
20240226 11:00,41701.78
20240226 11:30,39241.62
20240226 12:00,36612.73
20240226 12:30,33254.35
20240226 13:00,31340.18
20240226 13:30,30208.71
20240226 14:00,27456.38
20240226 14:30,27308.79
20240226 15:00,25991.91
20240226 15:30,24284.19
20240226 16:00,24396.88
20240226 16:30,30046.15
20240226 17:00,41255.81
20240226 17:30,50728.26
20240226 18:00,57113.31
20240226 18:30,62174.22
20240226 19:00,65715.3
20240226 19:30,68659.66
20240226 20:00,71716.49
20240226 20:30,74516.24
20240226 21:00,76585.02
20240226 21:30,76614.27
20240226 22:00,75623.16
20240226 22:30,73603.7
20240226 23:00,84098.89
20240226 23:30,83767.58
20240227 00:00,81825.32
20240227 00:30,78354.38
20240227 01:00,86821.62
20240227 01:30,88156.2
20240227 02:00,89346.18
20240227 02:30,89518.96
20240227 03:00,89348.93
20240227 03:30,87777.91
20240227 04:00,86413.64
20240227 04:30,84069.11
20240227 05:00,81645.25
20240227 05:30,79797.54
20240227 06:00,77654.49
20240227 06:30,73141.48
20240227 07:00,57614.04
20240227 07:30,53275.22
20240227 08:00,52444.5
20240227 08:30,52643.47
20240227 09:00,51979.85
20240227 09:30,50783.86
20240227 10:00,48237.3
20240227 10:30,45507.13
20240227 11:00,41740.43
20240227 11:30,39300.27
20240227 12:00,36564.97
20240227 12:30,33810.52
20240227 13:00,31470.36
20240227 13:30,30116.62
20240227 14:00,28626.8
20240227 14:30,27559.18
20240227 15:00,26784.7
20240227 15:30,25894.53
20240227 16:00,26355.07
20240227 16:30,32068.34
20240227 17:00,43246.49
20240227 17:30,52939.92
20240227 18:00,59257.32
20240227 18:30,64042.67
20240227 19:00,67568.33
20240227 19:30,70431.67
20240227 20:00,73402.76
20240227 20:30,75958.37
20240227 21:00,78045.39
20240227 21:30,78084.34
20240227 22:00,76969.81
20240227 22:30,74768.99
20240227 23:00,85188.72
20240227 23:30,85079.12
20240228 00:00,83025.53
20240228 00:30,79673.92
20240228 01:00,87792.55
20240228 01:30,88676.36
20240228 02:00,89746.41
20240228 02:30,90003.19
20240228 03:00,90202.84
20240228 03:30,89096.8
20240228 04:00,88158.7
20240228 04:30,86140.58
20240228 05:00,83816.81
20240228 05:30,81763.27
20240228 06:00,78939.09
20240228 06:30,72916.81
20240228 07:00,57931.7
20240228 07:30,53439.08
20240228 08:00,51871.58
20240228 08:30,51018.44
20240228 09:00,50780.56
20240228 09:30,49057.3
20240228 10:00,47282.91
20240228 10:30,44261.89
20240228 11:00,40192.83
20240228 11:30,38088.52
20240228 12:00,35005.82
20240228 12:30,31997.03
20240228 13:00,29787.76
20240228 13:30,28022.39
20240228 14:00,26808.3
20240228 14:30,24941.43
20240228 15:00,23977.37
20240228 15:30,22377.01
20240228 16:00,22545.69
20240228 16:30,26983.84
20240228 17:00,36990.18
20240228 17:30,45712.24
20240228 18:00,51200.64
20240228 18:30,55702.9
20240228 19:00,58860.25
20240228 19:30,61498.2
20240228 20:00,64185.59
20240228 20:30,67040.21
20240228 21:00,69363.62
20240228 21:30,69935.17
20240228 22:00,69697.43
20240228 22:30,68285.27
20240228 23:00,80465.76
20240228 23:30,81477.61
20240229 00:00,80013.04
20240229 00:30,77032
20240229 01:00,86727.34
20240229 01:30,88693.12
20240229 02:00,90082.16
20240229 02:30,90118.53
20240229 03:00,89948.04
20240229 03:30,88186.37
20240229 04:00,86824.13
20240229 04:30,84602.34
20240229 05:00,81971.02
20240229 05:30,79706.76
20240229 06:00,77048.66
20240229 06:30,73883.49
20240229 07:00,60782.78
20240229 07:30,55913.91
20240229 08:00,50569.1
20240229 08:30,48453.39
20240229 09:00,45278.03
20240229 09:30,44484.82
20240229 10:00,43691.07
20240229 10:30,44383.69
20240229 11:00,43638.12
20240229 11:30,39192.85
20240229 12:00,37494.46
20240229 12:30,35714
20240229 13:00,34422.49
20240229 13:30,32955.88
20240229 14:00,32729.07
20240229 14:30,31682.36
20240229 15:00,31915.91
20240229 15:30,33387.1
20240229 16:00,36795
20240229 16:30,42118.39
20240229 17:00,49822.75
20240229 17:30,56439.15
20240229 18:00,61204.97
20240229 18:30,64895.89
20240229 19:00,67381.79
20240229 19:30,69090.37
20240229 20:00,70961.77
20240229 20:30,72389.93
20240229 21:00,73213.74
20240229 21:30,72698.67
20240229 22:00,71109.78
20240229 22:30,68758.56
20240229 23:00,79525.87
20240229 23:30,79508.48
20240301 00:00,77940.17
20240301 00:30,73882.83
20240301 01:00,82632.82
20240301 01:30,84655.37
20240301 02:00,86639.84
20240301 02:30,87635.65
20240301 03:00,88488.21
20240301 03:30,87735.77
20240301 04:00,87332.92
20240301 04:30,85806.17
20240301 05:00,83424.85
20240301 05:30,81470.92
20240301 06:00,78236.73
20240301 06:30,76528.01
20240301 07:00,64057.11
20240301 07:30,59349.23
20240301 08:00,55142.48
20240301 08:30,51775.45
20240301 09:00,49665.2
20240301 09:30,49998.2
20240301 10:00,48990.48
20240301 10:30,50359.41
20240301 11:00,50354.32
20240301 11:30,47716.16
20240301 12:00,43578.24
20240301 12:30,39270.57
20240301 13:00,35370.61
20240301 13:30,32599.65
20240301 14:00,31334.71
20240301 14:30,27815.85
20240301 15:00,26561.43
20240301 15:30,23960.86
20240301 16:00,23557.6
20240301 16:30,28912.69
20240301 17:00,36274.11
20240301 17:30,43266.62
20240301 18:00,47686.44
20240301 18:30,51051.45
20240301 19:00,53375.21
20240301 19:30,54993.37
20240301 20:00,56817.71
20240301 20:30,58629.05
20240301 21:00,60072.92
20240301 21:30,60244.84
20240301 22:00,59943.37
20240301 22:30,59049.61
20240301 23:00,71383.69
20240301 23:30,71928.52
20240302 00:00,69880.08
20240302 00:30,66226.74
20240302 01:00,74814.45
20240302 01:30,76423.4
20240302 02:00,77859.92
20240302 02:30,79384.77
20240302 03:00,81254.12
20240302 03:30,82026.67
20240302 04:00,82438.72
20240302 04:30,81348.59
20240302 05:00,78007.89
20240302 05:30,73336.82
20240302 06:00,66307.32
20240302 06:30,58369.46
20240302 07:00,46662.17
20240302 07:30,48634.1
20240302 08:00,52188.38
20240302 08:30,52834.16
20240302 09:00,54063.26
20240302 09:30,53141.11
20240302 10:00,53799.39
20240302 10:30,51552.73
20240302 11:00,50294.76
20240302 11:30,47321.71
20240302 12:00,46829.88
20240302 12:30,44792.37
20240302 13:00,40232.05
20240302 13:30,39943.84
20240302 14:00,38765.15
20240302 14:30,38860.88
20240302 15:00,38463.81
20240302 15:30,39214.68
20240302 16:00,41568.43
20240302 16:30,46584.81
20240302 17:00,53788.24
20240302 17:30,60387.12
20240302 18:00,64728.12
20240302 18:30,67892.94
20240302 19:00,70044.22
20240302 19:30,71532.73
20240302 20:00,73564.41
20240302 20:30,75512.46
20240302 21:00,77262.48
20240302 21:30,77145.89
20240302 22:00,76131.62
20240302 22:30,74419.64
20240302 23:00,86184.09
20240302 23:30,87768.39
20240303 00:00,87469.69
20240303 00:30,85509.61
20240303 01:00,95191.91
20240303 01:30,96452.62
20240303 02:00,97512.88
20240303 02:30,97071.3
20240303 03:00,96119.92
20240303 03:30,93390.17
20240303 04:00,90452.15
20240303 04:30,85920.09
20240303 05:00,79982.05
20240303 05:30,74069.52
20240303 06:00,67616.47
20240303 06:30,61073.41
20240303 07:00,50770.51
20240303 07:30,53885.29
20240303 08:00,59366.23
20240303 08:30,62825.63
20240303 09:00,64125.34
20240303 09:30,63230.92
20240303 10:00,60961.42
20240303 10:30,58198.23
20240303 11:00,54874.41
20240303 11:30,52145.38
20240303 12:00,48218.19
20240303 12:30,44660.88
20240303 13:00,41411.37
20240303 13:30,38711.88
20240303 14:00,36147.32
20240303 14:30,34215.18
20240303 15:00,31692.85
20240303 15:30,29330.22
20240303 16:00,27773.3
20240303 16:30,30951.08
20240303 17:00,40013.22
20240303 17:30,49105.11
20240303 18:00,54328.45
20240303 18:30,57456.52
20240303 19:00,59837.85
20240303 19:30,61833.72
20240303 20:00,64143.38
20240303 20:30,66206.69
20240303 21:00,68030.98
20240303 21:30,67931.86
20240303 22:00,67180.76
20240303 22:30,65648.77
20240303 23:00,77081.21
20240303 23:30,77903.72
20240304 00:00,76991.24
20240304 00:30,74481.31
20240304 01:00,84627.68
20240304 01:30,87048.37
20240304 02:00,88937.32
20240304 02:30,89765.92
20240304 03:00,89813.85
20240304 03:30,88381.8
20240304 04:00,87155.01
20240304 04:30,84767.86
20240304 05:00,82008.14
20240304 05:30,79905.95
20240304 06:00,76464.82
20240304 06:30,70660.7
20240304 07:00,56131.45
20240304 07:30,52412.45
20240304 08:00,51185.14
20240304 08:30,51081.39
20240304 09:00,50367.37
20240304 09:30,49049.99
20240304 10:00,47249.9
20240304 10:30,44264.6
20240304 11:00,40993.9
20240304 11:30,38303.78
20240304 12:00,34748.9
20240304 12:30,32030.1
20240304 13:00,29947.1
20240304 13:30,28654.57
20240304 14:00,27612.68
20240304 14:30,25485.53
20240304 15:00,24106.16
20240304 15:30,23016.96
20240304 16:00,23003.47
20240304 16:30,26244.85
20240304 17:00,35011.49
20240304 17:30,43804.65
20240304 18:00,49312.71
20240304 18:30,53379.74
20240304 19:00,56283.11
20240304 19:30,58593.33
20240304 20:00,60986.21
20240304 20:30,63450.19
20240304 21:00,65274.14
20240304 21:30,65511.85
20240304 22:00,65039.44
20240304 22:30,63719.39
20240304 23:00,76088.12
20240304 23:30,76495.5
20240305 00:00,74913.19
20240305 00:30,70920.27
20240305 01:00,80015.92
20240305 01:30,81962.95
20240305 02:00,83155.94
20240305 02:30,83827.48
20240305 03:00,84483.22
20240305 03:30,83804.34
20240305 04:00,83183.97
20240305 04:30,81563.09
20240305 05:00,79068.2
20240305 05:30,76326.43
20240305 06:00,72749.37
20240305 06:30,70456.22
20240305 07:00,58029.31
20240305 07:30,54051.37
20240305 08:00,50706.62
20240305 08:30,48056.46
20240305 09:00,45787.02
20240305 09:30,44231.12
20240305 10:00,42921.73
20240305 10:30,42561.6
20240305 11:00,41099.17
20240305 11:30,41691.85
20240305 12:00,43275
20240305 12:30,42951.53
20240305 13:00,41746.19
20240305 13:30,41165.26
20240305 14:00,42024.04
20240305 14:30,43605.73
20240305 15:00,47219.32
20240305 15:30,50083.64
20240305 16:00,53383.6
20240305 16:30,57654.42
20240305 17:00,65160.83
20240305 17:30,71588.54
20240305 18:00,76740.07
20240305 18:30,80712.25
20240305 19:00,82877.76
20240305 19:30,84394.31
20240305 20:00,85883.33
20240305 20:30,87625.04
20240305 21:00,88545.11
20240305 21:30,87963.51
20240305 22:00,86567.04
20240305 22:30,84040.02
20240305 23:00,97537.12
20240305 23:30,99591.14
20240306 00:00,99707.05
20240306 00:30,96194.1
20240306 01:00,106054.55
20240306 01:30,105627.01
20240306 02:00,105125.69
20240306 02:30,103050.86
20240306 03:00,101020.59
20240306 03:30,97807.28
20240306 04:00,95157.84
20240306 04:30,91860.89
20240306 05:00,88790.23
20240306 05:30,86192.11
20240306 06:00,82604.3
20240306 06:30,82576.51
20240306 07:00,71601.89
20240306 07:30,68851.25
20240306 08:00,63488.26
20240306 08:30,59480.34
20240306 09:00,57056.97
20240306 09:30,57325.15
20240306 10:00,56114.15
20240306 10:30,53142.06
20240306 11:00,50903.79
20240306 11:30,51313.79
20240306 12:00,51180.24
20240306 12:30,50558.11
20240306 13:00,49706.21
20240306 13:30,48421.98
20240306 14:00,45678.37
20240306 14:30,43746.41
20240306 15:00,40312.79
20240306 15:30,40279.62
20240306 16:00,44032.97
20240306 16:30,49529.61
20240306 17:00,58142.71
20240306 17:30,65902.81
20240306 18:00,71280
20240306 18:30,75459.79
20240306 19:00,77839.25
20240306 19:30,79412.13
20240306 20:00,81058.34
20240306 20:30,82493.16
20240306 21:00,83126.86
20240306 21:30,81790.96
20240306 22:00,79716.15
20240306 22:30,76739.78
20240306 23:00,85924.11
20240306 23:30,85180.99
20240307 00:00,82433.3
20240307 00:30,78438.73
20240307 01:00,86075.43
20240307 01:30,86927.89
20240307 02:00,88272.93
20240307 02:30,88696.21
20240307 03:00,89203.65
20240307 03:30,88380.87
20240307 04:00,87870.62
20240307 04:30,86483.94
20240307 05:00,84261.53
20240307 05:30,82184.85
20240307 06:00,78581.35
20240307 06:30,75775
20240307 07:00,63935.05
20240307 07:30,58508.79
20240307 08:00,53082.9
20240307 08:30,50116.73
20240307 09:00,48350.88
20240307 09:30,47513.32
20240307 10:00,47101.91
20240307 10:30,45199.84
20240307 11:00,45736.63
20240307 11:30,46983.42
20240307 12:00,47741.68
20240307 12:30,40613.98
20240307 13:00,39782.8
20240307 13:30,39702.7
20240307 14:00,38498.95
20240307 14:30,35704.45
20240307 15:00,34211.36
20240307 15:30,33480.98
20240307 16:00,36252.12
20240307 16:30,41322.7
20240307 17:00,49889.83
20240307 17:30,57493.22
20240307 18:00,62771.95
20240307 18:30,67287.42
20240307 19:00,70386.17
20240307 19:30,72442.46
20240307 20:00,74999.87
20240307 20:30,76743.66
20240307 21:00,78004.47
20240307 21:30,77447.39
20240307 22:00,75931.14
20240307 22:30,73635.72
20240307 23:00,84949.15
20240307 23:30,85582.53
20240308 00:00,84573.45
20240308 00:30,81982.66
20240308 01:00,92232.62
20240308 01:30,94261.43
20240308 02:00,95883.94
20240308 02:30,96061.39
20240308 03:00,96005.65
20240308 03:30,94896.33
20240308 04:00,94503.07
20240308 04:30,93480.93
20240308 05:00,92589.53
20240308 05:30,92381.34
20240308 06:00,90471.35
20240308 06:30,90673.84
20240308 07:00,78029.55
20240308 07:30,76351.78
