Time,Load
20240214 21:00,66946.96
20240214 21:30,65832.88
20240214 22:00,64130.55
20240214 22:30,61962.13
20240214 23:00,72401.06
20240214 23:30,72685.21
20240215 00:00,71207.1
20240215 00:30,69016.16
20240215 01:00,82596.05
20240215 01:30,88408.23
20240215 02:00,92860.1
20240215 02:30,97399.49
20240215 03:00,100843.68
20240215 03:30,102222.76
20240215 04:00,102997.14
20240215 04:30,101736.42
20240215 05:00,98085.4
20240215 05:30,93753.14
20240215 06:00,87216.81
20240215 06:30,84961.06
20240215 07:00,70205.78
20240215 07:30,74967.57
20240215 08:00,84810.76
20240215 08:30,99796.36
20240215 09:00,110077.85
20240215 09:30,110950.97
20240215 10:00,103152.04
20240215 10:30,95432.05
20240215 11:00,84764.27
20240215 11:30,70412.15
20240215 12:00,70818.41
20240215 12:30,66925.86
20240215 13:00,65874.28
20240215 13:30,76533.32
20240215 14:00,66294.6
20240215 14:30,58210.11
20240215 15:00,51032.29
20240215 15:30,43924.31
20240215 16:00,40196.72
20240215 16:30,38370.88
20240215 17:00,41420.61
20240215 17:30,46382.15
20240215 18:00,50939.9
20240215 18:30,54015.39
20240215 19:00,55719.63
20240215 19:30,56610.87
20240215 20:00,57210.23
20240215 20:30,57655.34
20240215 21:00,57486.6
20240215 21:30,55864.07
20240215 22:00,54045.16
20240215 22:30,51978.19
20240215 23:00,62540.4
20240215 23:30,62325.32
20240216 00:00,60554.12
20240216 00:30,57478.69
20240216 01:00,69850.1
20240216 01:30,74145.84
20240216 02:00,77907.05
20240216 02:30,81963.71
20240216 03:00,85223.16
20240216 03:30,86920.8
20240216 04:00,87297.98
20240216 04:30,85298.11
20240216 05:00,81185.66
20240216 05:30,76238.47
20240216 06:00,69879.33
20240216 06:30,66431.79
20240216 07:00,53443.19
20240216 07:30,61091.24
20240216 08:00,76511.78
20240216 08:30,92178.52
20240216 09:00,94939.74
20240216 09:30,99573.48
20240216 10:00,104354.01
20240216 10:30,103915.09
20240216 11:00,101537.75
20240216 11:30,96955.57
20240216 12:00,98349.96
20240216 12:30,98322.47
20240216 13:00,96730.72
20240216 13:30,82679.29
20240216 14:00,76220.96
20240216 14:30,67951.8
20240216 15:00,56885.74
20240216 15:30,47667.91
20240216 16:00,40990.53
20240216 16:30,40136.5
20240216 17:00,44782.43
20240216 17:30,51402.41
20240216 18:00,56800.16
20240216 18:30,60962.79
20240216 19:00,63964.74
20240216 19:30,66224.57
20240216 20:00,68193.7
20240216 20:30,69821.53
20240216 21:00,70593.58
20240216 21:30,70166.71
20240216 22:00,69004.84
20240216 22:30,67043.48
20240216 23:00,77731.31
20240216 23:30,78427.98
20240217 00:00,77487.44
20240217 00:30,75449.78
20240217 01:00,88437.78
20240217 01:30,94592.09
20240217 02:00,99301.94
20240217 02:30,103614.05
20240217 03:00,106846.64
20240217 03:30,107083.33
20240217 04:00,105710.93
20240217 04:30,101591.28
20240217 05:00,94438.5
20240217 05:30,85667.39
20240217 06:00,75927.92
20240217 06:30,74743.9
20240217 07:00,73527.39
20240217 07:30,89554.39
20240217 08:00,109363.73
20240217 08:30,97614.79
20240217 09:00,104502.89
20240217 09:30,121036.14
20240217 10:00,116441.47
20240217 10:30,101210.61
20240217 11:00,60269.26
20240217 11:30,48927.68
20240217 12:00,65789.55
20240217 12:30,67927.96
20240217 13:00,78352.09
20240217 13:30,69063.11
20240217 14:00,83337.3
20240217 14:30,84369.89
20240217 15:00,70085.17
20240217 15:30,58281.16
20240217 16:00,55507.04
20240217 16:30,50991.41
20240217 17:00,53396.77
20240217 17:30,60128.22
20240217 18:00,64681.55
20240217 18:30,67733.67
20240217 19:00,69310.69
20240217 19:30,70144.23
20240217 20:00,71098.92
20240217 20:30,71619.09
20240217 21:00,71562.61
20240217 21:30,70002.09
20240217 22:00,67757.72
20240217 22:30,65378.73
20240217 23:00,75972.5
20240217 23:30,75958.6
20240218 00:00,73599.9
20240218 00:30,70519.91
20240218 01:00,82400.73
20240218 01:30,86711.35
20240218 02:00,89914.43
20240218 02:30,93557.63
20240218 03:00,96303.59
20240218 03:30,96961.55
20240218 04:00,96279.11
20240218 04:30,93307.37
20240218 05:00,85812.19
20240218 05:30,76508.51
20240218 06:00,64809.72
20240218 06:30,60790.95
20240218 07:00,58316.13
20240218 07:30,72763.68
20240218 08:00,86913.15
20240218 08:30,109345.9
20240218 09:00,120774.39
20240218 09:30,123781.41
20240218 10:00,110633.4
20240218 10:30,87161.19
20240218 11:00,75428.73
20240218 11:30,73200.86
20240218 12:00,80228.87
20240218 12:30,81305.95
20240218 13:00,88819.04
20240218 13:30,99434.55
20240218 14:00,88517.19
20240218 14:30,75255.21
20240218 15:00,74277.3
20240218 15:30,65226.44
20240218 16:00,47417.07
20240218 16:30,39150.89
20240218 17:00,42356.52
20240218 17:30,48863.23
20240218 18:00,53363.57
20240218 18:30,55752.74
20240218 19:00,56941.2
20240218 19:30,57687.22
20240218 20:00,58426.63
20240218 20:30,58874.82
20240218 21:00,58651.59
20240218 21:30,57153.77
20240218 22:00,55453.17
20240218 22:30,53496.7
20240218 23:00,64811.19
20240218 23:30,65097.1
20240219 00:00,63462.42
20240219 00:30,60836.52
20240219 01:00,73391.25
20240219 01:30,77758.1
20240219 02:00,81713.55
20240219 02:30,86178.23
20240219 03:00,89862.85
20240219 03:30,90879.35
20240219 04:00,90805.9
20240219 04:30,88370.03
20240219 05:00,82567.9
20240219 05:30,75303.93
20240219 06:00,66975.71
20240219 06:30,67007.61
20240219 07:00,61633.02
20240219 07:30,63793.03
20240219 08:00,94453.67
20240219 08:30,95235.68
20240219 09:00,111069.63
20240219 09:30,103234.89
20240219 10:00,123610.7
20240219 10:30,132547.69
20240219 11:00,119025.63
20240219 11:30,125958.84
20240219 12:00,96898.24
20240219 12:30,94367.8
20240219 13:00,73347.33
20240219 13:30,60155.69
20240219 14:00,60788.35
20240219 14:30,61043.58
20240219 15:00,53865.84
20240219 15:30,48662.99
20240219 16:00,44893.81
20240219 16:30,42552.17
20240219 17:00,45956.92
20240219 17:30,51021.19
20240219 18:00,55104.52
20240219 18:30,57745.53
20240219 19:00,58903.19
20240219 19:30,59029.76
20240219 20:00,59342.1
20240219 20:30,59132.73
20240219 21:00,58191.48
20240219 21:30,56114.88
20240219 22:00,53926.45
20240219 22:30,51535.83
20240219 23:00,62332.46
20240219 23:30,62184.45
20240220 00:00,60089.84
20240220 00:30,56753.63
20240220 01:00,68133.11
20240220 01:30,71606.08
20240220 02:00,74748.63
20240220 02:30,78440.77
20240220 03:00,81524.17
20240220 03:30,81820.21
20240220 04:00,80742.08
20240220 04:30,76293.37
20240220 05:00,69154.08
20240220 05:30,60691.38
20240220 06:00,53381.12
20240220 06:30,52189.94
20240220 07:00,47877.83
20240220 07:30,46218.27
20240220 08:00,52279.56
20240220 08:30,69758.08
20240220 09:00,71233.32
20240220 09:30,57764.13
20240220 10:00,49753.69
20240220 10:30,59367.81
20240220 11:00,81769.63
20240220 11:30,99896.39
20240220 12:00,94477.61
20240220 12:30,86751.96
20240220 13:00,83225.99
20240220 13:30,94351.08
20240220 14:00,88430.82
20240220 14:30,75038.98
20240220 15:00,45899.32
20240220 15:30,36037.08
20240220 16:00,31438.67
20240220 16:30,34877.78
20240220 17:00,35775.65
20240220 17:30,39509.05
20240220 18:00,42958.66
20240220 18:30,45412.46
20240220 19:00,46506.74
20240220 19:30,46764.2
20240220 20:00,47322.24
20240220 20:30,47623.59
20240220 21:00,47652.58
20240220 21:30,47195.6
20240220 22:00,46531.19
20240220 22:30,45491.61
20240220 23:00,57772.59
20240220 23:30,58505.39
20240221 00:00,57032.05
20240221 00:30,54042.62
20240221 01:00,66103.13
20240221 01:30,70095.14
20240221 02:00,74246.38
20240221 02:30,79102.72
20240221 03:00,83783.37
20240221 03:30,86237.42
20240221 04:00,87422.88
20240221 04:30,86242.82
20240221 05:00,81330.12
20240221 05:30,75439.85
20240221 06:00,67576.67
20240221 06:30,62693.06
20240221 07:00,52146.17
20240221 07:30,51108.67
20240221 08:00,51592.83
20240221 08:30,52851.19
20240221 09:00,55116.82
20240221 09:30,53650.68
20240221 10:00,50638.21
20240221 10:30,48882.62
20240221 11:00,52123.33
20240221 11:30,55719.03
20240221 12:00,55914.14
20240221 12:30,55604.83
20240221 13:00,50559.09
20240221 13:30,54204.14
20240221 14:00,53366.4
20240221 14:30,53268.7
20240221 15:00,52329.63
20240221 15:30,53533.78
20240221 16:00,56382.88
20240221 16:30,59188.88
20240221 17:00,65699.35
20240221 17:30,72073.99
20240221 18:00,76953.46
20240221 18:30,80689.34
20240221 19:00,82388.96
20240221 19:30,82556.32
20240221 20:00,82577.23
20240221 20:30,82031.15
20240221 21:00,80583.12
20240221 21:30,77747.61
20240221 22:00,74253.13
20240221 22:30,70367.74
20240221 23:00,79404.42
20240221 23:30,79339.45
20240222 00:00,77713.22
20240222 00:30,74870.26
20240222 01:00,86413.77
20240222 01:30,90192.73
20240222 02:00,94136.52
20240222 02:30,97995.47
20240222 03:00,101844.94
20240222 03:30,103298.87
20240222 04:00,104030.44
20240222 04:30,102892.13
20240222 05:00,98400.96
20240222 05:30,93136.57
20240222 06:00,85827.49
20240222 06:30,81947.1
20240222 07:00,68676.26
20240222 07:30,69077.74
20240222 08:00,66746.58
20240222 08:30,59895.24
20240222 09:00,59660.21
20240222 09:30,67373.98
20240222 10:00,71111.28
20240222 10:30,61429.76
20240222 11:00,64261.06
20240222 11:30,68671.7
20240222 12:00,70481.83
20240222 12:30,68023.64
20240222 13:00,64721.72
20240222 13:30,65228.48
20240222 14:00,68443.83
20240222 14:30,68607.54
20240222 15:00,66255.91
20240222 15:30,65043.61
20240222 16:00,63845.08
20240222 16:30,67306.88
20240222 17:00,74537.78
20240222 17:30,81885.98
20240222 18:00,88097.32
20240222 18:30,92270.41
20240222 19:00,94748.68
20240222 19:30,95726.33
20240222 20:00,96741.71
20240222 20:30,97346.32
20240222 21:00,96895.33
20240222 21:30,94509.92
20240222 22:00,91372.69
20240222 22:30,87464.67
20240222 23:00,98776.11
20240222 23:30,99776.4
20240223 00:00,99012.27
20240223 00:30,96848.98
20240223 01:00,109883.1
20240223 01:30,113066.25
20240223 02:00,116428.45
20240223 02:30,118538.08
20240223 03:00,119615.6
20240223 03:30,118116.85
20240223 04:00,115881.83
20240223 04:30,111749.36
20240223 05:00,105428.91
20240223 05:30,97651.47
20240223 06:00,87688.15
20240223 06:30,84578.31
20240223 07:00,75662
20240223 07:30,81546.94
20240223 08:00,86636.06
20240223 08:30,90333.6
20240223 09:00,94152.42
20240223 09:30,96164.65
20240223 10:00,101158.83
20240223 10:30,100700.3
20240223 11:00,100760.51
20240223 11:30,104626.83
20240223 12:00,110330.68
20240223 12:30,103789.77
20240223 13:00,98113.03
20240223 13:30,93518.07
20240223 14:00,89651.66
20240223 14:30,87016.98
20240223 15:00,85552.41
20240223 15:30,85529.97
20240223 16:00,86600.96
20240223 16:30,88499.26
20240223 17:00,96233.05
20240223 17:30,103276.66
20240223 18:00,108321.42
20240223 18:30,111280.13
20240223 19:00,112906.3
20240223 19:30,113461.82
20240223 20:00,113586.62
20240223 20:30,113235.06
20240223 21:00,111967.03
20240223 21:30,109120.71
20240223 22:00,104863.6
20240223 22:30,99816.61
20240223 23:00,110715.39
20240223 23:30,110874.32
20240224 00:00,109478.87
20240224 00:30,107010.49
20240224 01:00,119742.48
20240224 01:30,123277.56
20240224 02:00,125538.63
20240224 02:30,126148.99
20240224 03:00,125850.45
20240224 03:30,123104.97
20240224 04:00,119709.17
20240224 04:30,114351.58
20240224 05:00,107053.97
20240224 05:30,99674.08
20240224 06:00,92208.73
20240224 06:30,90819.77
20240224 07:00,85396.66
20240224 07:30,101635.67
20240224 08:00,122415.92
20240224 08:30,136748.47
20240224 09:00,139902.26
20240224 09:30,123525.84
20240224 10:00,102516.08
20240224 10:30,96542.97
20240224 11:00,97071.9
20240224 11:30,98603.14
20240224 12:00,96690.65
20240224 12:30,101219.07
20240224 13:00,106286.09
20240224 13:30,109613.76
20240224 14:00,108045.82
20240224 14:30,99081.31
20240224 15:00,87582.3
20240224 15:30,73571.35
20240224 16:00,61362
20240224 16:30,55699.83
20240224 17:00,57935.87
20240224 17:30,66284.06
20240224 18:00,73554.27
20240224 18:30,78795.02
20240224 19:00,82554.16
20240224 19:30,85862.85
20240224 20:00,88817.21
20240224 20:30,91321.54
20240224 21:00,92655.92
20240224 21:30,92747.22
20240224 22:00,91242
20240224 22:30,88932.45
20240224 23:00,102671.48
20240224 23:30,105180.2
20240225 00:00,105314
20240225 00:30,103194.95
20240225 01:00,116370.09
20240225 01:30,119231.2
20240225 02:00,121229.66
20240225 02:30,121434.14
20240225 03:00,120540.09
20240225 03:30,116844.7
20240225 04:00,111812.02
20240225 04:30,104280.42
20240225 05:00,94840.56
20240225 05:30,85781.16
20240225 06:00,76725.76
20240225 06:30,77344.7
20240225 07:00,76681.43
20240225 07:30,81098.93
20240225 08:00,93365.94
20240225 08:30,90022.27
20240225 09:00,89936.71
20240225 09:30,95984.05
20240225 10:00,99515.08
20240225 10:30,98233.25
20240225 11:00,102983.72
20240225 11:30,95741.84
20240225 12:00,97606.41
20240225 12:30,101269.86
20240225 13:00,92502.96
20240225 13:30,82136.83
20240225 14:00,76305.35
20240225 14:30,79516.12
20240225 15:00,74645.89
20240225 15:30,73799.9
20240225 16:00,77818.33
20240225 16:30,80709.42
20240225 17:00,88966.19
20240225 17:30,96426.5
20240225 18:00,101171.36
20240225 18:30,103279.61
20240225 19:00,103962.69
20240225 19:30,104035.19
20240225 20:00,103857.47
20240225 20:30,103230.39
20240225 21:00,101526.32
20240225 21:30,97189.09
20240225 22:00,91881.73
20240225 22:30,86175.73
20240225 23:00,95357.31
20240225 23:30,94839.79
20240226 00:00,93616.22
20240226 00:30,90884.8
20240226 01:00,103209.26
20240226 01:30,106148.43
20240226 02:00,108385.37
20240226 02:30,109675.01
20240226 03:00,110306.75
20240226 03:30,108557.07
20240226 04:00,106706.44
20240226 04:30,103448.76
20240226 05:00,99319.28
20240226 05:30,95542.73
20240226 06:00,91397.46
20240226 06:30,93821.03
20240226 07:00,83697.6
20240226 07:30,91305.65
20240226 08:00,107391.73
20240226 08:30,107183.25
20240226 09:00,101534.65
20240226 09:30,107168.74
20240226 10:00,109394.88
20240226 10:30,109391.65
20240226 11:00,112649.69
20240226 11:30,115048.17
20240226 12:00,99869.11
20240226 12:30,92401.81
20240226 13:00,82315.07
20240226 13:30,70875.82
20240226 14:00,73317.31
20240226 14:30,74919.95
20240226 15:00,88245.85
20240226 15:30,68333.88
20240226 16:00,53223.55
20240226 16:30,46013.94
20240226 17:00,51865.86
20240226 17:30,62152.59
20240226 18:00,70639.57
20240226 18:30,77052.32
20240226 19:00,81689.91
20240226 19:30,84687.19
20240226 20:00,87425.22
20240226 20:30,89421.94
20240226 21:00,89902.27
20240226 21:30,88426.72
20240226 22:00,85743.58
20240226 22:30,82127.98
20240226 23:00,91509.67
20240226 23:30,91446.87
20240227 00:00,90287
20240227 00:30,88202.4
20240227 01:00,101723.64
20240227 01:30,106477.12
20240227 02:00,109951.62
20240227 02:30,112242.93
20240227 03:00,113209.73
20240227 03:30,112029.05
20240227 04:00,110402.86
20240227 04:30,106933.84
20240227 05:00,102985.4
20240227 05:30,99690
20240227 06:00,97077
20240227 06:30,94283.8
20240227 07:00,87123.58
20240227 07:30,101205.64
20240227 08:00,118762.41
20240227 08:30,131031.46
20240227 09:00,132831.67
20240227 09:30,127206.85
20240227 10:00,118907.82
20240227 10:30,110549.54
20240227 11:00,105097.28
20240227 11:30,102505.3
20240227 12:00,102347.06
20240227 12:30,101268.35
20240227 13:00,102906.68
20240227 13:30,106466.58
20240227 14:00,108328.2
20240227 14:30,102489.1
20240227 15:00,91413.83
20240227 15:30,69628.89
20240227 16:00,52211.56
20240227 16:30,48279.74
20240227 17:00,54536.45
20240227 17:30,63245.86
20240227 18:00,71534.09
20240227 18:30,77792.97
20240227 19:00,82317.29
20240227 19:30,85593.34
20240227 20:00,88318.73
20240227 20:30,90305.3
20240227 21:00,91022.41
20240227 21:30,89343.4
20240227 22:00,86335.83
20240227 22:30,82443.64
20240227 23:00,91648.46
20240227 23:30,91668.59
20240228 00:00,90601.93
20240228 00:30,88826.37
20240228 01:00,102225.38
20240228 01:30,107006.23
20240228 02:00,110388.2
20240228 02:30,112580.37
20240228 03:00,113592.79
20240228 03:30,112159.52
20240228 04:00,110536.13
20240228 04:30,107541.03
20240228 05:00,103768.27
20240228 05:30,100698.45
20240228 06:00,98009.09
20240228 06:30,96153.58
20240228 07:00,88408.11
20240228 07:30,101297.38
20240228 08:00,117860.71
20240228 08:30,129017.19
20240228 09:00,131232.77
20240228 09:30,126376.59
20240228 10:00,118876.31
20240228 10:30,110526.48
20240228 11:00,105458.04
20240228 11:30,102331.27
20240228 12:00,101311.91
20240228 12:30,100976.88
20240228 13:00,102746.22
20240228 13:30,105649.76
20240228 14:00,107171.78
20240228 14:30,104015.4
20240228 15:00,92036.1
20240228 15:30,73422.41
20240228 16:00,53751.35
20240228 16:30,43320.14
20240228 17:00,47698.7
20240228 17:30,55831.54
20240228 18:00,63273.12
20240228 18:30,68919.03
20240228 19:00,73044.36
20240228 19:30,76235.66
20240228 20:00,79216.79
20240228 20:30,81685.03
20240228 21:00,82839.45
20240228 21:30,82040.05
20240228 22:00,79840.84
20240228 22:30,76803.75
20240228 23:00,88180.75
20240228 23:30,89839.23
20240229 00:00,89605.22
20240229 00:30,88368.44
20240229 01:00,103444.71
20240229 01:30,109600.48
20240229 02:00,113825.11
20240229 02:30,116012.78
20240229 03:00,116855.01
20240229 03:30,115076.37
20240229 04:00,112544.53
20240229 04:30,108091
20240229 05:00,103247.93
20240229 05:30,99401.96
20240229 06:00,96557.45
20240229 06:30,100045.74
20240229 07:00,90683.89
20240229 07:30,92257.09
20240229 08:00,81614.16
20240229 08:30,97664.41
20240229 09:00,111551.53
20240229 09:30,105071.79
20240229 10:00,107448.43
20240229 10:30,114572.04
20240229 11:00,91961.06
20240229 11:30,100299.88
20240229 12:00,112188.35
20240229 12:30,85930.68
20240229 13:00,94236.98
20240229 13:30,103160.21
20240229 14:00,85463.59
20240229 14:30,63659.71
20240229 15:00,55522.98
20240229 15:30,54616.12
20240229 16:00,53649.89
20240229 16:30,55046.26
20240229 17:00,61127.74
20240229 17:30,68880.12
20240229 18:00,75214.83
20240229 18:30,79508.54
20240229 19:00,82530.76
20240229 19:30,84344.83
20240229 20:00,85729.06
20240229 20:30,86243.16
20240229 21:00,85423.02
20240229 21:30,83285.49
20240229 22:00,79677.32
20240229 22:30,75742.84
20240229 23:00,84505.72
20240229 23:30,83728.21
20240301 00:00,82183.8
20240301 00:30,79110.56
20240301 01:00,91244.02
20240301 01:30,95548.81
20240301 02:00,99004.43
20240301 02:30,102012.79
20240301 03:00,104406.36
20240301 03:30,104963.7
20240301 04:00,104857.43
20240301 04:30,103467.72
20240301 05:00,99541.22
20240301 05:30,97291.56
20240301 06:00,92419.37
20240301 06:30,90426.36
20240301 07:00,77178.48
20240301 07:30,73225.12
20240301 08:00,68872.82
20240301 08:30,70285.97
20240301 09:00,79348.8
20240301 09:30,82628.06
20240301 10:00,94618.07
20240301 10:30,106355.88
20240301 11:00,79412.38
20240301 11:30,90281.65
20240301 12:00,107735.99
20240301 12:30,106393.88
20240301 13:00,105528.07
20240301 13:30,104696.17
20240301 14:00,105227.52
20240301 14:30,98741.45
20240301 15:00,85593.38
20240301 15:30,66379.91
20240301 16:00,45032.48
20240301 16:30,40094
20240301 17:00,45297.18
20240301 17:30,52085.77
20240301 18:00,57965.77
20240301 18:30,62299.39
20240301 19:00,65065.38
20240301 19:30,67190.25
20240301 20:00,69128.63
20240301 20:30,70431.82
20240301 21:00,71132.39
20240301 21:30,70260.69
20240301 22:00,68485.22
20240301 22:30,66377.82
20240301 23:00,76618.44
20240301 23:30,76269.53
20240302 00:00,74458.47
20240302 00:30,71687.82
20240302 01:00,84263.61
20240302 01:30,88978.99
20240302 02:00,92599.15
20240302 02:30,96729.79
20240302 03:00,100301.01
20240302 03:30,101934.37
20240302 04:00,102759.28
20240302 04:30,101631.22
20240302 05:00,96908.79
20240302 05:30,89827.79
20240302 06:00,80166.78
20240302 06:30,73896.35
20240302 07:00,69759.97
20240302 07:30,88765.64
20240302 08:00,106506.01
20240302 08:30,111652.26
20240302 09:00,114903.92
20240302 09:30,107121.11
20240302 10:00,98072.91
20240302 10:30,98053.46
20240302 11:00,95969.6
20240302 11:30,107908.47
20240302 12:00,101713.7
20240302 12:30,91483.72
20240302 13:00,74790.91
20240302 13:30,95745.75
20240302 14:00,110243.32
20240302 14:30,101835.1
20240302 15:00,90600.38
20240302 15:30,76302.02
20240302 16:00,70074.64
20240302 16:30,60865.61
20240302 17:00,60910.19
20240302 17:30,67286.45
20240302 18:00,73577.38
20240302 18:30,77625.41
20240302 19:00,80228.78
20240302 19:30,82197.52
20240302 20:00,84394.05
20240302 20:30,85833.82
20240302 21:00,86831.19
20240302 21:30,86240.78
20240302 22:00,84523.21
20240302 22:30,82318.88
20240302 23:00,94003.62
20240302 23:30,95865.32
20240303 00:00,96744.2
20240303 00:30,95962.93
20240303 01:00,110679.55
20240303 01:30,115461.19
20240303 02:00,118628.9
20240303 02:30,120134.85
20240303 03:00,119739.79
20240303 03:30,116364.28
20240303 04:00,111814.32
20240303 04:30,104891.96
20240303 05:00,96055.61
20240303 05:30,87414.16
20240303 06:00,80285.26
20240303 06:30,82339.64
20240303 07:00,85454.17
20240303 07:30,96145
20240303 08:00,118231.08
20240303 08:30,137406.18
20240303 09:00,142611.36
20240303 09:30,138705.06
20240303 10:00,132199.79
20240303 10:30,124183.51
20240303 11:00,115912.58
20240303 11:30,109785.45
20240303 12:00,105620.54
20240303 12:30,102650.04
20240303 13:00,101891.27
20240303 13:30,105020.08
20240303 14:00,110591.8
20240303 14:30,109835.4
20240303 15:00,97611.89
20240303 15:30,79970.72
20240303 16:00,60629.85
20240303 16:30,48644.6
20240303 17:00,51294.63
20240303 17:30,59219.26
20240303 18:00,65771.83
20240303 18:30,69786.14
20240303 19:00,72427.25
20240303 19:30,74607.18
20240303 20:00,76776.56
20240303 20:30,78315.32
20240303 21:00,78814.21
20240303 21:30,77146.69
20240303 22:00,74549.12
20240303 22:30,71352.8
20240303 23:00,80828.51
20240303 23:30,80871.89
20240304 00:00,80055.47
20240304 00:30,79026.43
20240304 01:00,93935.74
20240304 01:30,101267.58
20240304 02:00,107066.05
20240304 02:30,111859.66
20240304 03:00,114986.48
20240304 03:30,115249.4
20240304 04:00,114719.57
20240304 04:30,112114
20240304 05:00,108109.2
20240304 05:30,103939.02
20240304 06:00,100475.07
20240304 06:30,99641.51
20240304 07:00,92932.34
20240304 07:30,103858.77
20240304 08:00,118779.65
20240304 08:30,129565.42
20240304 09:00,132034.86
20240304 09:30,127786.8
20240304 10:00,121120.28
20240304 10:30,112338.27
20240304 11:00,105826.91
20240304 11:30,101742.88
20240304 12:00,101373.69
20240304 12:30,99455.33
20240304 13:00,98781.8
20240304 13:30,98823.66
20240304 14:00,96780.27
20240304 14:30,89303.1
20240304 15:00,78618.85
20240304 15:30,61405.94
20240304 16:00,50186.1
20240304 16:30,43397.18
20240304 17:00,45335.87
20240304 17:30,52196.02
20240304 18:00,59452.35
20240304 18:30,64648.95
20240304 19:00,68246.43
20240304 19:30,70634.4
20240304 20:00,72737.66
20240304 20:30,74718.82
20240304 21:00,75496.61
20240304 21:30,74397.52
20240304 22:00,72431.59
20240304 22:30,69765.68
20240304 23:00,80374.35
20240304 23:30,80312.65
20240305 00:00,78633.81
20240305 00:30,76289.61
20240305 01:00,89437.02
20240305 01:30,94850.48
20240305 02:00,99068.27
20240305 02:30,103084.95
20240305 03:00,106201.53
20240305 03:30,107322.61
20240305 04:00,107497.64
20240305 04:30,105796.39
20240305 05:00,101847.64
20240305 05:30,97598.82
20240305 06:00,92439.24
20240305 06:30,92249.59
20240305 07:00,76408.22
20240305 07:30,68776.24
20240305 08:00,68481.76
20240305 08:30,69635.82
20240305 09:00,69115.88
20240305 09:30,70800.53
20240305 10:00,69990.37
20240305 10:30,71708.22
20240305 11:00,67642.08
20240305 11:30,65094.15
20240305 12:00,59855.41
20240305 12:30,57812.04
20240305 13:00,62853.41
20240305 13:30,66780.83
20240305 14:00,69637.05
20240305 14:30,70311.08
20240305 15:00,70327.63
20240305 15:30,68862.73
20240305 16:00,67857.51
20240305 16:30,69493.31
20240305 17:00,76422.63
20240305 17:30,84204.46
20240305 18:00,90699.15
20240305 18:30,95216.98
20240305 19:00,97462.3
20240305 19:30,98229.75
20240305 20:00,98739.99
20240305 20:30,98712.83
20240305 21:00,97472.31
20240305 21:30,94779.76
20240305 22:00,91252.62
20240305 22:30,87226.86
20240305 23:00,99381.91
20240305 23:30,101112.25
20240306 00:00,101424.57
20240306 00:30,99364.12
20240306 01:00,113401.23
20240306 01:30,116513.56
20240306 02:00,119073.45
20240306 02:30,120185.45
20240306 03:00,120116.73
20240306 03:30,117801.38
20240306 04:00,114989.91
20240306 04:30,110498.83
20240306 05:00,105695.13
20240306 05:30,101631.4
20240306 06:00,97453.97
20240306 06:30,98184.2
20240306 07:00,86497.03
20240306 07:30,82726.58
20240306 08:00,80325.23
20240306 08:30,79657.67
20240306 09:00,83118.55
20240306 09:30,81919.56
20240306 10:00,74190.64
20240306 10:30,71670.59
20240306 11:00,74235.49
20240306 11:30,73974.24
20240306 12:00,69481.76
20240306 12:30,73499.76
20240306 13:00,71384.14
20240306 13:30,76154.25
20240306 14:00,72023.21
20240306 14:30,60891.9
20240306 15:00,58425.15
20240306 15:30,65639.51
20240306 16:00,63665.6
20240306 16:30,66780.88
20240306 17:00,74336.97
20240306 17:30,82835.13
20240306 18:00,90055.47
20240306 18:30,94837.91
20240306 19:00,97437.99
20240306 19:30,98501.89
20240306 20:00,99269.62
20240306 20:30,99240.03
20240306 21:00,98058.34
20240306 21:30,94666.74
20240306 22:00,90263.11
20240306 22:30,85331.83
20240306 23:00,93037.84
20240306 23:30,91838.57
20240307 00:00,89864.34
20240307 00:30,87308.39
20240307 01:00,100298.61
20240307 01:30,104681.22
20240307 02:00,108630.94
20240307 02:30,111660.05
20240307 03:00,114015.42
20240307 03:30,114149.21
20240307 04:00,114010.45
20240307 04:30,112389.33
20240307 05:00,108682.46
20240307 05:30,104774.41
20240307 06:00,99824.66
20240307 06:30,98357.85
20240307 07:00,88838.79
20240307 07:30,91839.29
20240307 08:00,102430.11
20240307 08:30,125681.52
20240307 09:00,147407.97
20240307 09:30,154260.71
20240307 10:00,150032.98
20240307 10:30,146447.32
20240307 11:00,130907.86
20240307 11:30,124040.34
20240307 12:00,111759.81
20240307 12:30,103370.08
20240307 13:00,106816.54
20240307 13:30,92572.96
20240307 14:00,88266.11
20240307 14:30,92071.71
20240307 15:00,84108.59
20240307 15:30,78714.57
20240307 16:00,66401.49
20240307 16:30,60014.17
20240307 17:00,61059.3
20240307 17:30,67738.62
20240307 18:00,75224.38
20240307 18:30,80937.71
20240307 19:00,84645.74
20240307 19:30,87124.89
20240307 20:00,89068.32
20240307 20:30,90382.62
20240307 21:00,90275.85
20240307 21:30,88431.46
20240307 22:00,85340.24
20240307 22:30,81226.91
20240307 23:00,90745.94
20240307 23:30,91185.26
20240308 00:00,90318.32
20240308 00:30,88592.46
20240308 01:00,102533.31
20240308 01:30,107979
20240308 02:00,112203.5
20240308 02:30,114889.67
20240308 03:00,116625.21
20240308 03:30,116310.52
20240308 04:00,115770.1
20240308 04:30,114194.25
20240308 05:00,111764.4
20240308 05:30,109765.67
20240308 06:00,106233.33
20240308 06:30,105973.21
20240308 07:00,89925.82
20240308 07:30,86143.96
