Time,Load
20240214 10:00,43457.52
20240214 10:30,40650.53
20240214 11:00,38823.8
20240214 11:30,37308.64
20240214 12:00,35679.1
20240214 12:30,33106.02
20240214 13:00,34373.71
20240214 13:30,30712.26
20240214 14:00,27572.21
20240214 14:30,28250.1
20240214 15:00,26321.99
20240214 15:30,29267.55
20240214 16:00,29451.53
20240214 16:30,33601.45
20240214 17:00,42684.1
20240214 17:30,48885.98
20240214 18:00,53624.14
20240214 18:30,56945.91
20240214 19:00,59284.55
20240214 19:30,60528.35
20240214 20:00,61839.55
20240214 20:30,62982.9
20240214 21:00,63377.79
20240214 21:30,62444.71
20240214 22:00,60790.84
20240214 22:30,58687.14
20240214 23:00,67610.42
20240214 23:30,67641.64
20240215 00:00,65851.21
20240215 00:30,62982.26
20240215 01:00,73788.78
20240215 01:30,78356.91
20240215 02:00,81879.92
20240215 02:30,85777.82
20240215 03:00,88984.47
20240215 03:30,90214.46
20240215 04:00,90975.05
20240215 04:30,90124.41
20240215 05:00,87507.17
20240215 05:30,83801.25
20240215 06:00,77971.32
20240215 06:30,71225.42
20240215 07:00,51673.47
20240215 07:30,45542.53
20240215 08:00,43020.66
20240215 08:30,42539.03
20240215 09:00,43068.16
20240215 09:30,38502.22
20240215 10:00,37539.84
20240215 10:30,31605.26
20240215 11:00,29589.43
20240215 11:30,30084.67
20240215 12:00,35179.4
20240215 12:30,30402.12
20240215 13:00,29148.21
20240215 13:30,26211.92
20240215 14:00,23700.8
20240215 14:30,25408.65
20240215 15:00,27830.65
20240215 15:30,27462.48
20240215 16:00,29644.83
20240215 16:30,34427.15
20240215 17:00,40995.27
20240215 17:30,46525.3
20240215 18:00,50592.73
20240215 18:30,53365.83
20240215 19:00,54745.8
20240215 19:30,55384.42
20240215 20:00,56213.68
20240215 20:30,56799.88
20240215 21:00,56629.24
20240215 21:30,55312.65
20240215 22:00,53481.67
20240215 22:30,51474.75
20240215 23:00,61057.76
20240215 23:30,60909.62
20240216 00:00,58940.96
20240216 00:30,55424.89
20240216 01:00,65312.4
20240216 01:30,68881.61
20240216 02:00,71672.35
20240216 02:30,75213.85
20240216 03:00,78385.05
20240216 03:30,79800.35
20240216 04:00,80528.83
20240216 04:30,78845.22
20240216 05:00,75026.58
20240216 05:30,70153.61
20240216 06:00,63785.06
20240216 06:30,58339
20240216 07:00,44367.61
20240216 07:30,40223.57
20240216 08:00,41563.33
20240216 08:30,43398.56
20240216 09:00,44383.35
20240216 09:30,44014.32
20240216 10:00,42666.94
20240216 10:30,40682.93
20240216 11:00,38242.47
20240216 11:30,34846.18
20240216 12:00,33852.19
20240216 12:30,36339.52
20240216 13:00,28735.69
20240216 13:30,25034.06
20240216 14:00,23541.96
20240216 14:30,23364.97
20240216 15:00,25960.35
20240216 15:30,28091.76
20240216 16:00,29893.61
20240216 16:30,34819.22
20240216 17:00,43393.61
20240216 17:30,50175.35
20240216 18:00,55068.29
20240216 18:30,58743.22
20240216 19:00,61249.36
20240216 19:30,63021.84
20240216 20:00,64778.96
20240216 20:30,66445.01
20240216 21:00,67362.97
20240216 21:30,66864.67
20240216 22:00,65715.29
20240216 22:30,63920.35
20240216 23:00,73126.85
20240216 23:30,73126.96
20240217 00:00,71096.57
20240217 00:30,67915.55
20240217 01:00,77554.55
20240217 01:30,81689.02
20240217 02:00,85146.77
20240217 02:30,88870.06
20240217 03:00,92404.39
20240217 03:30,93903.65
20240217 04:00,94307.58
20240217 04:30,92994.92
20240217 05:00,88574.58
20240217 05:30,81962.49
20240217 06:00,73010.05
20240217 06:30,66580.58
20240217 07:00,55305.01
20240217 07:30,56115.18
20240217 08:00,55461.97
20240217 08:30,55148.34
20240217 09:00,53004.23
20240217 09:30,51828.9
20240217 10:00,49205.53
20240217 10:30,49085.53
20240217 11:00,48624.33
20240217 11:30,48840.05
20240217 12:00,48090.64
20240217 12:30,47719.81
20240217 13:00,44643.95
20240217 13:30,44349.62
20240217 14:00,43049.85
20240217 14:30,44356.27
20240217 15:00,44302.06
20240217 15:30,45729.93
20240217 16:00,48576.68
20240217 16:30,54291.94
20240217 17:00,62573.6
20240217 17:30,68723.5
20240217 18:00,72256.84
20240217 18:30,74178.12
20240217 19:00,74603.16
20240217 19:30,74507.36
20240217 20:00,74891.47
20240217 20:30,75037.07
20240217 21:00,74818.95
20240217 21:30,72981.97
20240217 22:00,70203.34
20240217 22:30,67374
20240217 23:00,76140.29
20240217 23:30,76000.81
20240218 00:00,73341.68
20240218 00:30,69672.75
20240218 01:00,78942.44
20240218 01:30,82304.08
20240218 02:00,84882.24
20240218 02:30,87850.17
20240218 03:00,90388.15
20240218 03:30,90934.32
20240218 04:00,90285.36
20240218 04:30,87300.81
20240218 05:00,80664.12
20240218 05:30,72039.18
20240218 06:00,61645.02
20240218 06:30,54822.49
20240218 07:00,45069.19
20240218 07:30,43621.44
20240218 08:00,45031.67
20240218 08:30,46346.84
20240218 09:00,47795.19
20240218 09:30,46584.02
20240218 10:00,44549.13
20240218 10:30,46273.01
20240218 11:00,41186.88
20240218 11:30,39357.03
20240218 12:00,42085.79
20240218 12:30,39326.74
20240218 13:00,36183.77
20240218 13:30,32587.44
20240218 14:00,32405.45
20240218 14:30,30699.58
20240218 15:00,28838.83
20240218 15:30,26773.23
20240218 16:00,29522.94
20240218 16:30,36141.28
20240218 17:00,45765.08
20240218 17:30,53144.91
20240218 18:00,57748.41
20240218 18:30,60155.79
20240218 19:00,60932.1
20240218 19:30,61202.22
20240218 20:00,62007.29
20240218 20:30,62250.46
20240218 21:00,62146.11
20240218 21:30,60514.74
20240218 22:00,58468.64
20240218 22:30,55957.39
20240218 23:00,65607.89
20240218 23:30,65525.09
20240219 00:00,63333.54
20240219 00:30,59961.62
20240219 01:00,69719.44
20240219 01:30,73110.49
20240219 02:00,76089.91
20240219 02:30,79786.43
20240219 03:00,82751.71
20240219 03:30,83195.21
20240219 04:00,82790.61
20240219 04:30,79960.82
20240219 05:00,74918.55
20240219 05:30,68471.52
20240219 06:00,61488.3
20240219 06:30,58613.59
20240219 07:00,50705.49
20240219 07:30,47859.86
20240219 08:00,44810.49
20240219 08:30,42714.28
20240219 09:00,44537.65
20240219 09:30,49277.79
20240219 10:00,39200.86
20240219 10:30,41558.53
20240219 11:00,43121.14
20240219 11:30,41219.04
20240219 12:00,42375.33
20240219 12:30,39480.9
20240219 13:00,38328.27
20240219 13:30,38274.12
20240219 14:00,37633.76
20240219 14:30,35718.22
20240219 15:00,35163.72
20240219 15:30,35548.12
20240219 16:00,35436.47
20240219 16:30,40398.81
20240219 17:00,47984.2
20240219 17:30,53583.65
20240219 18:00,57832.64
20240219 18:30,60470.07
20240219 19:00,61258.78
20240219 19:30,61381.06
20240219 20:00,61575.23
20240219 20:30,61497.33
20240219 21:00,60690.45
20240219 21:30,58633.6
20240219 22:00,56243.32
20240219 22:30,53548.18
20240219 23:00,62497.3
20240219 23:30,62391.48
20240220 00:00,59972.65
20240220 00:30,56146.37
20240220 01:00,65255.68
20240220 01:30,68239.75
20240220 02:00,70804.72
20240220 02:30,74143.99
20240220 03:00,76660.35
20240220 03:30,76756.54
20240220 04:00,75597.06
20240220 04:30,71617.56
20240220 05:00,65474.98
20240220 05:30,57689.86
20240220 06:00,51116.56
20240220 06:30,46278.13
20240220 07:00,35235.68
20240220 07:30,32859.44
20240220 08:00,31582.52
20240220 08:30,32330.97
20240220 09:00,37564.05
20240220 09:30,37640.56
20240220 10:00,34006.5
20240220 10:30,33375.5
20240220 11:00,34013.32
20240220 11:30,31756.03
20240220 12:00,29414.93
20240220 12:30,27621.56
20240220 13:00,26172.19
20240220 13:30,25878.85
20240220 14:00,21739.57
20240220 14:30,18528.23
20240220 15:00,19268.29
20240220 15:30,22186.48
20240220 16:00,23490.58
20240220 16:30,26439.56
20240220 17:00,32639.56
20240220 17:30,37679.63
20240220 18:00,41035.69
20240220 18:30,43209.18
20240220 19:00,44149.47
20240220 19:30,44152.39
20240220 20:00,44309.8
20240220 20:30,44833.6
20240220 21:00,45186.9
20240220 21:30,44963.93
20240220 22:00,44448.64
20240220 22:30,43746.22
20240220 23:00,54907.3
20240220 23:30,55398.18
20240221 00:00,53427.32
20240221 00:30,49762.13
20240221 01:00,59524.4
20240221 01:30,63118.21
20240221 02:00,66805.1
20240221 02:30,71489.22
20240221 03:00,75753.29
20240221 03:30,77823.13
20240221 04:00,78750.56
20240221 04:30,77379.42
20240221 05:00,73215.9
20240221 05:30,67405.09
20240221 06:00,60484.97
20240221 06:30,55823.7
20240221 07:00,48063.5
20240221 07:30,46904.04
20240221 08:00,45314.77
20240221 08:30,44183.12
20240221 09:00,43481.38
20240221 09:30,42586.49
20240221 10:00,41978.75
20240221 10:30,42233.46
20240221 11:00,42552.81
20240221 11:30,43329.98
20240221 12:00,44693.11
20240221 12:30,43474.68
20240221 13:00,43804.29
20240221 13:30,43488.88
20240221 14:00,44904.19
20240221 14:30,45593.29
20240221 15:00,46927.83
20240221 15:30,47522.83
20240221 16:00,50626.02
20240221 16:30,55344.75
20240221 17:00,62406.31
20240221 17:30,68227.08
20240221 18:00,72727.16
20240221 18:30,75942.22
20240221 19:00,77148.01
20240221 19:30,77212.14
20240221 20:00,77358.89
20240221 20:30,77402
20240221 21:00,76337.01
20240221 21:30,74088.29
20240221 22:00,71379.24
20240221 22:30,68104.72
20240221 23:00,76241.23
20240221 23:30,75817.92
20240222 00:00,73540.17
20240222 00:30,69906.36
20240222 01:00,79183.04
20240222 01:30,82447.52
20240222 02:00,85837.08
20240222 02:30,89041.29
20240222 03:00,92154.38
20240222 03:30,93517.58
20240222 04:00,94069.62
20240222 04:30,93132.2
20240222 05:00,90085.36
20240222 05:30,85846.28
20240222 06:00,80082.78
20240222 06:30,76473.72
20240222 07:00,66169.8
20240222 07:30,62594.93
20240222 08:00,57849.02
20240222 08:30,54298.15
20240222 09:00,52170.74
20240222 09:30,50687.71
20240222 10:00,50101.53
20240222 10:30,49536.01
20240222 11:00,48933.89
20240222 11:30,51136.85
20240222 12:00,51373.06
20240222 12:30,49738.26
20240222 13:00,49384.15
20240222 13:30,47895.55
20240222 14:00,48486.02
20240222 14:30,48645.14
20240222 15:00,50594.34
20240222 15:30,53450.18
20240222 16:00,56489.18
20240222 16:30,62131.42
20240222 17:00,70342.75
20240222 17:30,76873.73
20240222 18:00,81971.26
20240222 18:30,85555.53
20240222 19:00,87670.69
20240222 19:30,88630.52
20240222 20:00,89628.35
20240222 20:30,90194.58
20240222 21:00,90499.23
20240222 21:30,88836.59
20240222 22:00,86400.64
20240222 22:30,83218.31
20240222 23:00,92786.95
20240222 23:30,93401.77
20240223 00:00,92290.9
20240223 00:30,89898.17
20240223 01:00,100434.67
20240223 01:30,103161.01
20240223 02:00,105489.32
20240223 02:30,106791.81
20240223 03:00,107518.13
20240223 03:30,105990.55
20240223 04:00,103825.43
20240223 04:30,99827.46
20240223 05:00,94351.7
20240223 05:30,87932.85
20240223 06:00,79894.47
20240223 06:30,76682.93
20240223 07:00,68166.49
20240223 07:30,70508.68
20240223 08:00,71397.08
20240223 08:30,72254.18
20240223 09:00,72887.94
20240223 09:30,71968.75
20240223 10:00,72361.14
20240223 10:30,72728.69
20240223 11:00,71218.55
20240223 11:30,71612.78
20240223 12:00,72843.22
20240223 12:30,71268
20240223 13:00,70920.38
20240223 13:30,70529.11
20240223 14:00,70653.46
20240223 14:30,71631.67
20240223 15:00,72263.35
20240223 15:30,73188.04
20240223 16:00,77272.53
20240223 16:30,83135.92
20240223 17:00,92019.19
20240223 17:30,97939.57
20240223 18:00,101949.93
20240223 18:30,104013.37
20240223 19:00,104968.83
20240223 19:30,105062.65
20240223 20:00,105721.7
20240223 20:30,106237.17
20240223 21:00,105686.83
20240223 21:30,103532.55
20240223 22:00,99967.71
20240223 22:30,95487.36
20240223 23:00,105438.13
20240223 23:30,105521.75
20240224 00:00,103831.39
20240224 00:30,100711.66
20240224 01:00,111164.37
20240224 01:30,113721.45
20240224 02:00,115165.98
20240224 02:30,115430.39
20240224 03:00,114636.49
20240224 03:30,111731.97
20240224 04:00,108083.43
20240224 04:30,102591.33
20240224 05:00,96076.91
20240224 05:30,89727.65
20240224 06:00,83666.48
20240224 06:30,77643.35
20240224 07:00,63056.22
20240224 07:30,63116.6
20240224 08:00,66528.68
20240224 08:30,68367.14
20240224 09:00,67285.98
20240224 09:30,64535.82
20240224 10:00,60827.8
20240224 10:30,57124.42
20240224 11:00,54985.95
20240224 11:30,52508.99
20240224 12:00,49773.26
20240224 12:30,46819.42
20240224 13:00,44172.57
20240224 13:30,42301.78
20240224 14:00,39674.05
20240224 14:30,36823.95
20240224 15:00,39049.17
20240224 15:30,37679.39
20240224 16:00,38562.66
20240224 16:30,44763.24
20240224 17:00,56153.65
20240224 17:30,65940.44
20240224 18:00,72262.36
20240224 18:30,76390.76
20240224 19:00,79033.81
20240224 19:30,80804.44
20240224 20:00,83076.86
20240224 20:30,85193.59
20240224 21:00,86579.47
20240224 21:30,86399.56
20240224 22:00,85000.54
20240224 22:30,82749.02
20240224 23:00,93267
20240224 23:30,95132.26
20240225 00:00,94606.24
20240225 00:30,92363.12
20240225 01:00,103135.79
20240225 01:30,106531.15
20240225 02:00,108276.4
20240225 02:30,108615.35
20240225 03:00,108426.98
20240225 03:30,105587.39
20240225 04:00,102063.93
20240225 04:30,96500.95
20240225 05:00,88900.65
20240225 05:30,80610.6
20240225 06:00,72228.44
20240225 06:30,69073.5
20240225 07:00,61330.34
20240225 07:30,65252.6
20240225 08:00,69436.12
20240225 08:30,71322.7
20240225 09:00,72646.73
20240225 09:30,73241.23
20240225 10:00,71538.17
20240225 10:30,71889.25
20240225 11:00,72830.02
20240225 11:30,73618.66
20240225 12:00,75940.64
20240225 12:30,72917.72
20240225 13:00,71153.35
20240225 13:30,70332.73
20240225 14:00,71753.74
20240225 14:30,72359.5
20240225 15:00,70478.69
20240225 15:30,71806.77
20240225 16:00,75990.26
20240225 16:30,81705.61
20240225 17:00,91548.34
20240225 17:30,98889.19
20240225 18:00,103110.36
20240225 18:30,104621.45
20240225 19:00,104401.11
20240225 19:30,103821.99
20240225 20:00,103612.83
20240225 20:30,102935.98
20240225 21:00,101504.24
20240225 21:30,97508.99
20240225 22:00,92531.09
20240225 22:30,86924.09
20240225 23:00,93454.16
20240225 23:30,91975.15
20240226 00:00,89310.32
20240226 00:30,85839.34
20240226 01:00,95583.74
20240226 01:30,98065.42
20240226 02:00,100329.62
20240226 02:30,101439.5
20240226 03:00,102161.4
20240226 03:30,101163.55
20240226 04:00,100209.97
20240226 04:30,98295.65
20240226 05:00,95918.62
20240226 05:30,93357.92
20240226 06:00,89854.15
20240226 06:30,84690.71
20240226 07:00,65439.57
20240226 07:30,58350.21
20240226 08:00,56759.97
20240226 08:30,56359.61
20240226 09:00,54623.61
20240226 09:30,52352.2
20240226 10:00,47084.37
20240226 10:30,46844.21
20240226 11:00,43840.84
20240226 11:30,41260.19
20240226 12:00,38623.31
20240226 12:30,35278.64
20240226 13:00,34300.48
20240226 13:30,33109.92
20240226 14:00,26939.71
20240226 14:30,30692.59
20240226 15:00,26805.38
20240226 15:30,28847.38
20240226 16:00,29214.13
20240226 16:30,34538.83
20240226 17:00,48533.35
20240226 17:30,59655.43
20240226 18:00,67712.96
20240226 18:30,73307.24
20240226 19:00,77354
20240226 19:30,80024.39
20240226 20:00,82604.23
20240226 20:30,85041.3
20240226 21:00,86015.91
20240226 21:30,85098.9
20240226 22:00,82862.67
20240226 22:30,79528.02
20240226 23:00,87011.93
20240226 23:30,86442.93
20240227 00:00,84416.38
20240227 00:30,81612.78
20240227 01:00,92279.36
20240227 01:30,96874.49
20240227 02:00,100346.69
20240227 02:30,102982.65
20240227 03:00,104715.26
20240227 03:30,104523.7
20240227 04:00,103516.78
20240227 04:30,101102.06
20240227 05:00,98621.04
20240227 05:30,95648.98
20240227 06:00,92539.72
20240227 06:30,85342.27
20240227 07:00,66173.97
20240227 07:30,60997.44
20240227 08:00,59088.5
20240227 08:30,58061.03
20240227 09:00,56923.57
20240227 09:30,54393.34
20240227 10:00,51683.32
20240227 10:30,48241.59
20240227 11:00,45045.39
20240227 11:30,43374.3
20240227 12:00,41745.76
20240227 12:30,39671.95
20240227 13:00,38475.8
20240227 13:30,36745.74
20240227 14:00,35314.27
20240227 14:30,32973.92
20240227 15:00,30583.27
20240227 15:30,28857.6
20240227 16:00,28117.99
20240227 16:30,33484.94
20240227 17:00,48271.6
20240227 17:30,59995.4
20240227 18:00,67821.84
20240227 18:30,73269.97
20240227 19:00,77125.85
20240227 19:30,79943.94
20240227 20:00,82716.59
20240227 20:30,85192.15
20240227 21:00,86516.73
20240227 21:30,85496.61
20240227 22:00,83431.16
20240227 22:30,80285.03
20240227 23:00,88582.61
20240227 23:30,88618.65
20240228 00:00,87183.7
20240228 00:30,84934.79
20240228 01:00,95772.23
20240228 01:30,99992.78
20240228 02:00,103111.41
20240228 02:30,104862.5
20240228 03:00,105872.46
20240228 03:30,104859.99
20240228 04:00,103436.93
20240228 04:30,100553.83
20240228 05:00,98066.99
20240228 05:30,95418.56
20240228 06:00,92940.29
20240228 06:30,85575.25
20240228 07:00,67263.19
20240228 07:30,61386.64
20240228 08:00,59229.5
20240228 08:30,58549.09
20240228 09:00,56504.13
20240228 09:30,53455.93
20240228 10:00,50638
20240228 10:30,47290.37
20240228 11:00,44347.35
20240228 11:30,42411.95
20240228 12:00,40894.15
20240228 12:30,37981.42
20240228 13:00,36642.7
20240228 13:30,35247.68
20240228 14:00,33369.66
20240228 14:30,31064.13
20240228 15:00,28772.81
20240228 15:30,26380.74
20240228 16:00,25655.02
20240228 16:30,30268.58
20240228 17:00,42910.69
20240228 17:30,53524.91
20240228 18:00,60420.15
20240228 18:30,65377.33
20240228 19:00,68777.77
20240228 19:30,71151.05
20240228 20:00,73598.92
20240228 20:30,76105.7
20240228 21:00,77358.32
20240228 21:30,77039.63
20240228 22:00,75546.73
20240228 22:30,73256.95
20240228 23:00,82350.47
20240228 23:30,82822.13
20240229 00:00,81710.97
20240229 00:30,79547.01
20240229 01:00,91272.87
20240229 01:30,96231.5
20240229 02:00,99792.33
20240229 02:30,102182.3
20240229 03:00,104151.27
20240229 03:30,104011.14
20240229 04:00,103359.66
20240229 04:30,100744.7
20240229 05:00,97325.18
20240229 05:30,93523.83
20240229 06:00,90043.39
20240229 06:30,85397.51
20240229 07:00,68719.04
20240229 07:30,62782.01
20240229 08:00,56687.4
20240229 08:30,56703.86
20240229 09:00,55006.02
20240229 09:30,55965.31
20240229 10:00,52327.75
20240229 10:30,47374.03
20240229 11:00,54842.05
20240229 11:30,54674.64
20240229 12:00,52557.26
20240229 12:30,48992.02
20240229 13:00,48951.38
20240229 13:30,45445.63
20240229 14:00,46247.72
20240229 14:30,43125.81
20240229 15:00,37336.35
20240229 15:30,37208.03
20240229 16:00,41369.94
20240229 16:30,47982.92
20240229 17:00,57082.35
20240229 17:30,64565.84
20240229 18:00,70146.61
20240229 18:30,74135.09
20240229 19:00,76647.38
20240229 19:30,78097.02
20240229 20:00,79877.88
20240229 20:30,81028.34
20240229 21:00,81095.8
20240229 21:30,79409.79
20240229 22:00,76749.72
20240229 22:30,73466.34
20240229 23:00,81484.16
20240229 23:30,80944.07
20240301 00:00,78965.05
20240301 00:30,75941.19
20240301 01:00,87076.83
20240301 01:30,92382.92
20240301 02:00,96670.31
20240301 02:30,100255.48
20240301 03:00,102769.55
20240301 03:30,103066.86
20240301 04:00,102870.2
20240301 04:30,100252.86
20240301 05:00,96392.17
20240301 05:30,92231.31
20240301 06:00,87515.83
20240301 06:30,85011.43
20240301 07:00,71570.84
20240301 07:30,65589.79
20240301 08:00,60245.46
20240301 08:30,56012.35
20240301 09:00,54940.42
20240301 09:30,55035.98
20240301 10:00,55328.61
20240301 10:30,48283.48
20240301 11:00,46379.31
20240301 11:30,44035.65
20240301 12:00,39626.76
20240301 12:30,38701.02
20240301 13:00,36122.46
20240301 13:30,29351.33
20240301 14:00,29482.07
20240301 14:30,33535.21
20240301 15:00,31247
20240301 15:30,29066.67
20240301 16:00,28493.1
20240301 16:30,35020.45
20240301 17:00,45567.97
20240301 17:30,52688.34
20240301 18:00,57716.13
20240301 18:30,61262.54
20240301 19:00,63706.06
20240301 19:30,65108.68
20240301 20:00,66941.48
20240301 20:30,68397.27
20240301 21:00,68996.71
20240301 21:30,68313.93
20240301 22:00,66839.59
20240301 22:30,64999.05
20240301 23:00,74305.46
20240301 23:30,74282.45
20240302 00:00,72517.85
20240302 00:30,69633.68
20240302 01:00,79675.66
20240302 01:30,84119.37
20240302 02:00,87673.19
20240302 02:30,91712.12
20240302 03:00,95071.09
20240302 03:30,96745.42
20240302 04:00,97688.44
20240302 04:30,96494.08
20240302 05:00,92307.48
20240302 05:30,85918.25
20240302 06:00,77384.49
20240302 06:30,69575.7
20240302 07:00,54552.6
20240302 07:30,56632.44
20240302 08:00,59793.72
20240302 08:30,63887.05
20240302 09:00,61608.43
20240302 09:30,60562.69
20240302 10:00,60385.56
20240302 10:30,52709.51
20240302 11:00,50861.59
20240302 11:30,54231.4
20240302 12:00,53127.48
20240302 12:30,49103.75
20240302 13:00,52035.24
20240302 13:30,48260.02
20240302 14:00,47255.63
20240302 14:30,45240.83
20240302 15:00,42565.62
20240302 15:30,44582.37
20240302 16:00,46516.87
20240302 16:30,51913.92
20240302 17:00,61441.02
20240302 17:30,69853.85
20240302 18:00,75197.79
20240302 18:30,78293.66
20240302 19:00,80040.83
20240302 19:30,81255.51
20240302 20:00,82851.43
20240302 20:30,84432.6
20240302 21:00,85586.78
20240302 21:30,84782.31
20240302 22:00,82910.31
20240302 22:30,80311.38
20240302 23:00,89182.75
20240302 23:30,89464.7
20240303 00:00,88441.35
20240303 00:30,86360.77
20240303 01:00,97088.3
20240303 01:30,102358.96
20240303 02:00,106742.13
20240303 02:30,109300.31
20240303 03:00,110386.47
20240303 03:30,108713.07
20240303 04:00,105791.42
20240303 04:30,100368.71
20240303 05:00,92988.49
20240303 05:30,84339.53
20240303 06:00,76093.78
20240303 06:30,67502.68
20240303 07:00,56905.61
20240303 07:30,60984.6
20240303 08:00,64959.63
20240303 08:30,68136.53
20240303 09:00,67900.47
20240303 09:30,65348.43
20240303 10:00,59107.95
20240303 10:30,55973.31
20240303 11:00,50602.12
20240303 11:30,50633.23
20240303 12:00,50580.73
20240303 12:30,48334.24
20240303 13:00,47039.49
20240303 13:30,45356.85
20240303 14:00,43020.77
20240303 14:30,40151.72
20240303 15:00,36572.25
20240303 15:30,33682.48
20240303 16:00,31517.06
20240303 16:30,35432.71
20240303 17:00,48362.49
20240303 17:30,59586.21
20240303 18:00,65886.19
20240303 18:30,69300.8
20240303 19:00,71533.57
20240303 19:30,73438.72
20240303 20:00,75662.51
20240303 20:30,77591.92
20240303 21:00,78434.67
20240303 21:30,77413.84
20240303 22:00,75230.48
20240303 22:30,72033.74
20240303 23:00,80586.97
20240303 23:30,80579.07
20240304 00:00,79671.51
20240304 00:30,78296.73
20240304 01:00,90890.07
20240304 01:30,97345.84
20240304 02:00,102154.55
20240304 02:30,105453.78
20240304 03:00,107198.79
20240304 03:30,106631.91
20240304 04:00,105497.52
20240304 04:30,102461.86
20240304 05:00,99215.77
20240304 05:30,95767.45
20240304 06:00,91518.9
20240304 06:30,82776.58
20240304 07:00,65373.73
20240304 07:30,60256.28
20240304 08:00,58129.36
20240304 08:30,56767.88
20240304 09:00,54799.99
20240304 09:30,52193.69
20240304 10:00,49295.1
20240304 10:30,45528.09
20240304 11:00,42446.08
20240304 11:30,41121.6
20240304 12:00,39393.8
20240304 12:30,39298.46
20240304 13:00,37862.81
20240304 13:30,36206.95
20240304 14:00,36061.71
20240304 14:30,33325.49
20240304 15:00,30923.3
20240304 15:30,29326.53
20240304 16:00,27773.85
20240304 16:30,30223.43
20240304 17:00,41436.99
20240304 17:30,51700.49
20240304 18:00,58379.88
20240304 18:30,63176.52
20240304 19:00,66323.31
20240304 19:30,68341.04
20240304 20:00,70423.68
20240304 20:30,72459.88
20240304 21:00,73511.5
20240304 21:30,72654.24
20240304 22:00,71037.78
20240304 22:30,68595.11
20240304 23:00,77540.96
20240304 23:30,77148.68
20240305 00:00,74752.26
20240305 00:30,71483.2
20240305 01:00,81903.37
20240305 01:30,86190.73
20240305 02:00,89595.43
20240305 02:30,93287.04
20240305 03:00,96288.54
20240305 03:30,97294.88
20240305 04:00,97886.57
20240305 04:30,96975.34
20240305 05:00,94586.96
20240305 05:30,91114.26
20240305 06:00,85942.46
20240305 06:30,81644.72
20240305 07:00,67131.98
20240305 07:30,62780.57
20240305 08:00,58334.54
20240305 08:30,54136.11
20240305 09:00,52990.07
20240305 09:30,52548.85
20240305 10:00,49702.26
20240305 10:30,49156.98
20240305 11:00,46526.31
20240305 11:30,48174.63
20240305 12:00,52214.13
20240305 12:30,49885.06
20240305 13:00,48634.42
20240305 13:30,47735.05
20240305 14:00,47852.31
20240305 14:30,49225.54
20240305 15:00,52176.64
20240305 15:30,55194.35
20240305 16:00,58894.28
20240305 16:30,63494.56
20240305 17:00,72482.81
20240305 17:30,80035.35
20240305 18:00,85872.7
20240305 18:30,90301.81
20240305 19:00,92465.5
20240305 19:30,93889.09
20240305 20:00,95368.87
20240305 20:30,96617.59
20240305 21:00,96320.18
20240305 21:30,94566.11
20240305 22:00,92043.28
20240305 22:30,88456.21
20240305 23:00,99626.34
20240305 23:30,101386.16
20240306 00:00,101235.6
20240306 00:30,99042.58
20240306 01:00,110937.69
20240306 01:30,113168.02
20240306 02:00,114695.51
20240306 02:30,114730.44
20240306 03:00,113881.85
20240306 03:30,110792.93
20240306 04:00,107414.61
20240306 04:30,102753.5
20240306 05:00,98217.18
20240306 05:30,94414.7
20240306 06:00,90617.53
20240306 06:30,89841.79
20240306 07:00,78237.69
20240306 07:30,73689.71
20240306 08:00,67033.2
20240306 08:30,64453.86
20240306 09:00,62384.66
20240306 09:30,61373.92
20240306 10:00,60030.99
20240306 10:30,59054.93
20240306 11:00,60380.97
20240306 11:30,62566.15
20240306 12:00,63375.3
20240306 12:30,56460.57
20240306 13:00,58258.17
20240306 13:30,52325.37
20240306 14:00,48371.88
20240306 14:30,43642.35
20240306 15:00,43501.52
20240306 15:30,46277.32
20240306 16:00,50090.81
20240306 16:30,55885.46
20240306 17:00,65893.09
20240306 17:30,74366.96
20240306 18:00,80694.89
20240306 18:30,84974.72
20240306 19:00,87467.05
20240306 19:30,88597.37
20240306 20:00,89821.94
20240306 20:30,90471.61
20240306 21:00,90490.06
20240306 21:30,88269.37
20240306 22:00,84941.5
20240306 22:30,80767.93
20240306 23:00,87633.84
20240306 23:30,86357.27
20240307 00:00,83466.78
20240307 00:30,80027.19
20240307 01:00,89612.37
20240307 01:30,93200.81
20240307 02:00,96540.5
20240307 02:30,99495.18
20240307 03:00,101957.14
20240307 03:30,102365.28
20240307 04:00,102749.42
20240307 04:30,102112.23
20240307 05:00,99994.27
20240307 05:30,97180.92
20240307 06:00,92388.74
20240307 06:30,87403.05
20240307 07:00,72214.95
20240307 07:30,64906.18
20240307 08:00,57899.8
20240307 08:30,55233.84
20240307 09:00,55490.47
20240307 09:30,56267.59
20240307 10:00,53883.92
20240307 10:30,55823.38
20240307 11:00,53086.49
20240307 11:30,45791.95
20240307 12:00,46683.73
20240307 12:30,46280.79
20240307 13:00,45361.65
20240307 13:30,38384.09
20240307 14:00,35775.49
20240307 14:30,34463.7
20240307 15:00,37401.61
20240307 15:30,41729.31
20240307 16:00,46601.93
20240307 16:30,51867.3
20240307 17:00,61372.53
20240307 17:30,69731.2
20240307 18:00,76151.3
20240307 18:30,80873.5
20240307 19:00,83967.47
20240307 19:30,85585.75
20240307 20:00,87383.74
